"OTU"	"Phylum"	"Class"	"Family"	"Genus"	"BP"	"BS"	"CH"	"CS"	"RH"	"RT"
"149"	"ASV10861"	"Dependentiae"	"Babeliae"	"UBA12409"	NA	6.29524708844822e-06	4.44333877718679e-05	0	0	0	0
"150"	"ASV10862"	"Verrucomicrobia"	"Verrucomicrobiae"	"Pedosphaeraceae"	NA	0	3.57591332893356e-06	0	2.73645249165055e-06	4.2796738317917e-06	2.7324062542735e-05
"151"	"ASV10864"	"Planctomycetes"	"Planctomycetacia"	"Gemmataceae"	NA	7.14553671912682e-06	0	1.28081120342717e-05	2.30842626886497e-05	0	0
"152"	"ASV1087"	"Verrucomicrobia"	"Verrucomicrobiae"	"Verrucomicrobiaceae"	"Roseimicrobium"	0.000340911456587455	0.000425071373572604	6.04481634182078e-05	0.000587961526353318	0	0
"153"	"ASV10871"	"Planctomycetes"	"Planctomycetacia"	"Isosphaeraceae"	NA	0	8.83129812053919e-06	1.01000336186833e-05	2.8171329229749e-05	0	0
"154"	"ASV10873"	"Planctomycetes"	"Planctomycetacia"	"Gemmataceae"	"Fimbriiglobus"	2.93645817705337e-05	0	0	0	0	0
"155"	"ASV1088"	"Planctomycetes"	"Planctomycetacia"	"Isosphaeraceae"	"Singulisphaera"	0.000615206063412887	0.000378502041322501	3.68667999616574e-05	0.000573576194764811	0	0
"156"	"ASV10881"	"Proteobacteria"	"Deltaproteobacteria"	"Bacteriovoracaceae"	"Peredibacter"	1.86212176026652e-05	0	4.39866702794385e-06	9.36808737615096e-06	8.70740085535701e-06	0
"157"	"ASV10887"	"Planctomycetes"	"Planctomycetacia"	"Pirellulaceae"	NA	0	1.38904490872542e-05	0	2.78539278408818e-05	0	0
"158"	"ASV1089"	"Bacteroidetes"	"Bacteroidia"	"Saprospiraceae"	NA	0.000870915803029517	0.000125118713044141	0.000171411097632278	0.0001600572190928	5.22574502659403e-05	0
"159"	"ASV10898"	"Verrucomicrobia"	"Verrucomicrobiae"	"Rubritaleaceae"	NA	1.35775969486146e-05	9.22509225092251e-06	1.29901416633994e-05	7.57030924713275e-06	0	0
"160"	"ASV109"	"Acidobacteria"	"Blastocatellia_(Subgroup_4)"	"Pyrinomonadaceae"	"RB41"	0.00249855226005499	0.00358157851336842	0.00121664464450528	0.00344179590194536	0.000653884581080594	3.20692835202019e-05
"161"	"ASV10909"	"Bacteroidetes"	"Bacteroidia"	"env.OPS_17"	NA	0	3.97748742119603e-06	0	5.53427133939175e-05	0	0
"162"	"ASV1091"	"Verrucomicrobia"	"Verrucomicrobiae"	"Pedosphaeraceae"	"ADurb.Bin063-1"	0.00049392223249973	0.00041199905064581	0.000139133481533106	0.000604494732228067	0	0
"163"	"ASV10945"	"Firmicutes"	"Clostridia"	"Lachnospiraceae"	"Lachnoclostridium_5"	2.19303947315194e-05	0	1.07929589511e-05	0	0	0
"164"	"ASV1095"	"Bacteroidetes"	"Bacteroidia"	"Chitinophagaceae"	"Terrimonas"	0.000408098639385088	0.000471762947734207	0.000159504250459763	0.000454895210983838	1.57275980025951e-05	0
"165"	"ASV10951"	"Planctomycetes"	"Planctomycetacia"	"Gemmataceae"	NA	7.2654882044799e-06	3.06006380724849e-05	1.40496796673036e-05	0	0	0
"166"	"ASV1097"	"Acidobacteria"	"Acidobacteriia"	"Solibacteraceae_(Subgroup_3)"	"Paludibaculum"	0.000669380649708105	0.000211920191584715	0.000220371709519956	0.000219739459530648	0	0
"167"	"ASV10979"	"Chloroflexi"	"Chloroflexia"	"AKIW781"	NA	0	2.09325093078549e-05	0	3.94786873810662e-05	0	0
"168"	"ASV1098"	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacteraceae"	"Conexibacter"	0.000423134663801157	0.000387919115749423	0.000180983016253708	0.000484156880902311	1.33930963052912e-05	0
"169"	"ASV1099"	"Proteobacteria"	"Deltaproteobacteria"	"Bdellovibrionaceae"	"OM27_clade"	0.000711837145087745	6.03419087979251e-05	0.000207554685763513	0.000268439837498224	6.90402307184088e-05	0
"170"	"ASV11"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiaceae"	"Piscinibacter"	0.00031356534419785	8.60874005982345e-05	0.00301220239170624	0.000595823583191724	0.0491392591671346	0.0449389071844884
"171"	"ASV110"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadaceae"	"Sphingomonas"	0.001434425465142	0.00512705343113507	0.00168179279071549	0.00364232366910364	0.000311044679280413	0
"172"	"ASV11000"	"Verrucomicrobia"	"Verrucomicrobiae"	"Pedosphaeraceae"	"Pedosphaera"	2.06461657962782e-05	0	0	0	1.26490353994417e-05	0
"173"	"ASV11001"	"Proteobacteria"	"Deltaproteobacteria"	"Haliangiaceae"	"Haliangium"	0	0	1.11422971628369e-05	1.4312949784447e-05	1.71633443166518e-05	0
"174"	"ASV11002"	"Gemmatimonadetes"	"Gemmatimonadetes"	"Gemmatimonadaceae"	NA	4.40276493638005e-06	3.71360665478313e-06	4.13959176528751e-06	7.46703304908827e-06	8.1846699643446e-06	0
"175"	"ASV11005"	"Proteobacteria"	"Deltaproteobacteria"	"Bdellovibrionaceae"	"OM27_clade"	2.32601990521115e-05	0	2.47409417227118e-05	0	0	0
"176"	"ASV1101"	"Planctomycetes"	"Planctomycetacia"	"Gemmataceae"	NA	0.000489744616405442	0.000231500937821814	7.41054047754498e-05	0.000626219030614325	8.02409886861862e-05	0
"177"	"ASV11012"	"Verrucomicrobia"	"Verrucomicrobiae"	"Pedosphaeraceae"	NA	0	3.22424317097548e-05	0	1.06671900701261e-05	7.25616737946418e-06	0
"178"	"ASV11017"	"Proteobacteria"	"Deltaproteobacteria"	"Oligoflexaceae"	NA	0	3.12386431644109e-05	0	9.72770216110631e-06	0	0
"179"	"ASV1102"	"Chloroflexi"	"Chloroflexia"	"JG30-KF-CM45"	NA	0	1.87213329589067e-05	1.91590333884475e-05	0	0.000335125534612579	0.000952050336835791
"180"	"ASV11026"	"Proteobacteria"	"Deltaproteobacteria"	"Bdellovibrionaceae"	"OM27_clade"	5.54078014184397e-06	0	4.9854474980696e-05	7.46415959368433e-06	0	0
"181"	"ASV11030"	"Chlamydiae"	"Chlamydiae"	"Simkaniaceae"	NA	4.20170589259239e-06	1.33402702738757e-05	2.2990840066137e-05	4.14675532982463e-06	0	0
"182"	"ASV11031"	"Chloroflexi"	"Anaerolineae"	"A4b"	NA	0	4.1149470826175e-05	0	8.44568253802775e-06	2.31443443322972e-06	0
"183"	"ASV11038"	"Planctomycetes"	"Phycisphaerae"	"Phycisphaeraceae"	"SM1A02"	7.13555169707205e-06	1.17177688191086e-05	1.61920011514312e-05	0	6.80831594943328e-06	0
"184"	"ASV1104"	"Actinobacteria"	"Actinobacteria"	"Nocardiaceae"	"Rhodococcus"	0.000506450547649703	0.000277334176722805	0.000434512904966603	0.000226946124110379	4.47722419699202e-05	0
"185"	"ASV11045"	"Chloroflexi"	"Ktedonobacteria"	"JG30-KF-AS9"	NA	1.19294729558848e-05	3.33298728034896e-05	0	5.85505461009435e-06	0	0
"186"	"ASV11048"	"Proteobacteria"	"Deltaproteobacteria"	"Sandaracinaceae"	NA	1.62594510948928e-05	1.71612218789978e-05	1.47274682009416e-05	0	0	0
"187"	"ASV1105"	"Bacteroidetes"	"Bacteroidia"	"Chitinophagaceae"	NA	0.000552454517866106	0.000245082473636349	0.000227146743017065	0.00039531061000197	3.09060146533467e-05	0
"188"	"ASV1106"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadaceae"	"Pseudomonas"	3.06124286460303e-05	0.00031114169938183	0.000218850485456251	0.000104812911896667	0.000341031101023887	0.000434796014802298
"189"	"ASV1107"	"Bacteroidetes"	"Bacteroidia"	"Microscillaceae"	NA	0.000493102131298094	0.000249239058812296	0.000156312746828683	0.000393465952201679	9.77663017395399e-05	0
"190"	"ASV11081"	"Omnitrophicaeota"	"Omnitrophia"	"Omnitrophaceae"	"Candidatus_Omnitrophus"	0	0	2.54635546108634e-05	2.42140360048318e-05	0	0
"191"	"ASV1109"	"Proteobacteria"	"Gammaproteobacteria"	"Acidiferrobacteraceae"	"Sulfurifustis"	0	0	0.00332016209686971	2.00280027893546e-05	0.000237603424636817	0
"192"	"ASV111"	"Proteobacteria"	"Deltaproteobacteria"	"Sandaracinaceae"	NA	0	0	0.00425705175884055	0	0.00422547305510648	0.000363385977172957
"193"	"ASV1110"	"Gemmatimonadetes"	"Gemmatimonadetes"	"Gemmatimonadaceae"	NA	0.000138708763040996	0.00042079772813427	0.000142143420553795	0.000413694866617923	1.62010410326081e-05	0
"194"	"ASV1111"	"Proteobacteria"	"Alphaproteobacteria"	"Xanthobacteraceae"	NA	0.000139371173716039	0.000507984692518507	0.000308034984973162	0.000533449815023353	9.25107269509256e-05	0
"195"	"ASV11110"	"Planctomycetes"	"Planctomycetacia"	"Pirellulaceae"	NA	0	1.04096958881701e-05	2.01723757057469e-05	0	1.55213333671981e-05	0
"196"	"ASV1112"	"Proteobacteria"	"Deltaproteobacteria"	"BIrii41"	NA	0.000675546537033981	0.000118849268657549	0.000354484092016914	0.00025094462923162	4.83165549708481e-05	0
"197"	"ASV11121"	"Verrucomicrobia"	"Verrucomicrobiae"	"Pedosphaeraceae"	NA	9.79322308962198e-06	1.24808886392711e-05	4.39866702794385e-06	0	1.84097403306126e-05	0
"198"	"ASV1113"	"Proteobacteria"	"Deltaproteobacteria"	"Sandaracinaceae"	NA	0	0	0.000443582824657867	0	0.000515108801694279	0.000258461771289981
"199"	"ASV1114"	"Firmicutes"	"Bacilli"	"Planococcaceae"	"Sporosarcina"	0	0	5.54957228392691e-05	0	2.45540098930338e-05	0
"200"	"ASV1116"	"Planctomycetes"	"Planctomycetacia"	"Pirellulaceae"	"Pir4_lineage"	0.000690216549289248	0.000110879896493778	0.000682149323132499	0.000117049937487403	1.63571827115484e-05	0
"201"	"ASV1118"	"Bacteroidetes"	"Bacteroidia"	"Microscillaceae"	"Ohtaekwangia"	0	0	0.000246698399893126	0	0.00056274397569066	0.000255082301173807
"202"	"ASV11183"	"Nitrospirae"	"Nitrospira"	"Nitrospiraceae"	"Nitrospira"	0	1.50496638908398e-05	0	2.58636077435869e-05	0	0
"203"	"ASV11189"	"Chloroflexi"	"Ktedonobacteria"	"JG30-KF-AS9"	NA	2.03923939543216e-05	0	0	2.52291052916122e-05	0	0
"204"	"ASV11190"	"Bacteroidetes"	"Bacteroidia"	"Hymenobacteraceae"	"Hymenobacter"	2.98158128163271e-06	6.67013513693787e-06	2.33345558970041e-05	2.17898225011755e-05	0	0
"205"	"ASV11196"	"Planctomycetes"	"Phycisphaerae"	"WD2101_soil_group"	NA	0	2.3615434399472e-05	0	1.1610914923509e-05	0	0
"206"	"ASV112"	"Proteobacteria"	"Gammaproteobacteria"	"Nitrosomonadaceae"	"MND1"	0.00249383286306972	0.00361466004884807	0.00188651350932873	0.00361601786075905	0.000361012732975064	0
"207"	"ASV1120"	"Bacteroidetes"	"Bacteroidia"	"Microscillaceae"	NA	0.000351683584183615	0.000462815954204071	9.38534576573791e-05	0.00060322250947385	3.32594731615381e-05	0
"208"	"ASV11201"	"Proteobacteria"	"Deltaproteobacteria"	"Archangiaceae"	"Anaeromyxobacter"	7.13555169707205e-06	0	1.22911453407391e-05	2.43193125740979e-05	0	0
"209"	"ASV1121"	"Proteobacteria"	"Gammaproteobacteria"	"Nitrosomonadaceae"	"IS-44"	0.000201305683653476	0.000462970292088479	7.49128304476546e-05	0.000796744216487443	6.44175865909613e-05	0
"210"	"ASV11212"	"Proteobacteria"	"Alphaproteobacteria"	"Sneathiellaceae"	NA	3.75143023277625e-06	1.58483171968649e-05	3.60114907522492e-06	1.07004723772169e-05	0	0
"211"	"ASV11215"	"Proteobacteria"	"Alphaproteobacteria"	"D05-2"	NA	1.46810540996844e-05	5.83515681983953e-06	0	2.8625899568894e-05	7.37634177705909e-06	0
"212"	"ASV11218"	"Verrucomicrobia"	"Verrucomicrobiae"	"Pedosphaeraceae"	NA	0	0	3.86587282208748e-05	8.18630390425299e-06	0	0
"213"	"ASV1122"	"Actinobacteria"	"Actinobacteria"	"Intrasporangiaceae"	NA	0.000443197572449094	7.71124358632144e-05	0.000566057896362656	3.8331527965689e-05	9.21173174914927e-05	0
"214"	"ASV1123"	"Actinobacteria"	"Acidimicrobiia"	"Ilumatobacteraceae"	"CL500-29_marine_group"	0.00030622980730547	0.000414968938241739	0.000150223384050444	0.000653608467464463	1.48812181169902e-05	1.47345356714441e-05
"215"	"ASV1124"	"Verrucomicrobia"	"Verrucomicrobiae"	"Pedosphaeraceae"	NA	0.00016296054125249	0.000596125651533855	2.81765729611236e-05	0.000598410772610682	3.85208959468641e-05	0
"216"	"ASV1125"	"Proteobacteria"	"Deltaproteobacteria"	"BIrii41"	NA	0.000970312151425337	7.46101936137906e-05	0.000372776403781654	0	6.73977031284302e-05	0
"217"	"ASV11268"	"Proteobacteria"	"Alphaproteobacteria"	"Amb-16S-1323"	NA	6.93366882085854e-06	6.96060298709305e-06	2.33145653351229e-05	0	0	0
"218"	"ASV1127"	"Planctomycetes"	"Planctomycetacia"	"Rubinisphaeraceae"	"SH-PL14"	0.000789457729525561	0.000127512020082361	0.000244042978100927	9.34781353431706e-05	3.52505218450689e-05	0
"219"	"ASV1128"	"Gemmatimonadetes"	"Gemmatimonadetes"	"Gemmatimonadaceae"	"Gemmatirosa"	0.000203664758151531	0.000233175294247021	0.00033237654714359	0.000815111932993766	5.04004254631251e-05	0
"220"	"ASV113"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadaceae"	"Arenimonas"	0.00166695645888716	0.00439726594564657	0.00244713150877783	0.00313875819283507	0.000356848317247966	0
"221"	"ASV1130"	"Bacteroidetes"	"Bacteroidia"	"env.OPS_17"	NA	0.000238959264607963	0.000736465570429038	0.000214963870568407	0.000437577023437995	7.00312009046136e-05	0
"222"	"ASV1131"	"Proteobacteria"	"Deltaproteobacteria"	"Sandaracinaceae"	NA	0.00069100524995322	0.000116642968426732	0.000109929744813218	6.59667419300232e-05	0.000125640046656097	0
"223"	"ASV11338"	"Chlamydiae"	"Chlamydiae"	"Parachlamydiaceae"	"Neochlamydia"	4.48209403433284e-06	6.95942654325284e-06	1.15667683440684e-05	1.97456804474512e-05	0	0
"224"	"ASV1134"	"Verrucomicrobia"	"Verrucomicrobiae"	"Pedosphaeraceae"	NA	0.000202799678371134	0.000481309500326743	0.000261456877109148	0.000629775833017641	0	0
"225"	"ASV11347"	"Planctomycetes"	"Phycisphaerae"	"Phycisphaeraceae"	"SM1A02"	9.97340425531915e-06	7.61491380869433e-06	5.14449867889274e-06	7.24184278828328e-06	0	0
"226"	"ASV11348"	"Proteobacteria"	"Alphaproteobacteria"	"Caulobacteraceae"	NA	7.70483863866508e-06	1.68777571073275e-05	7.36504174751164e-06	0	0	0
"227"	"ASV11351"	"Planctomycetes"	"Planctomycetacia"	"Pirellulaceae"	"Pirellula"	2.07912028982379e-05	0	6.5467037755659e-06	0	0	0
"228"	"ASV11357"	"Planctomycetes"	"Planctomycetacia"	"Gemmataceae"	NA	1.28938118699768e-05	0	1.25597175319527e-05	1.17043089508814e-05	0	0
"229"	"ASV1136"	"Proteobacteria"	"Alphaproteobacteria"	"Reyranellaceae"	"Reyranella"	0.000255852381317252	0.000771413888840947	0.000289250824403419	0.000228668518621637	0.000108503693239905	0
"230"	"ASV11375"	"Proteobacteria"	"Deltaproteobacteria"	"Archangiaceae"	"Anaeromyxobacter"	7.70483863866508e-06	1.66081846669424e-05	0	1.68249615129005e-05	0	0
"231"	"ASV1139"	"Actinobacteria"	"Thermoleophilia"	"Gaiellaceae"	"Gaiella"	0.000441801348208551	0.000490070259666384	0.000145906568555824	0.000568942205508906	1.94162643523289e-05	0
"232"	"ASV114"	"Proteobacteria"	"Alphaproteobacteria"	"Beijerinckiaceae"	"Microvirga"	0.00222177473838263	0.00360711467725407	0.00229577085244232	0.00339183622446845	0.00062624228505155	0
"233"	"ASV1140"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiaceae"	NA	0.000872726674685533	0	0.000414913824818392	0	0	0
"234"	"ASV1141"	"Proteobacteria"	"Deltaproteobacteria"	"Haliangiaceae"	"Haliangium"	0.000450478172129334	0.000260993001951827	0.000198098616261897	0.000552497648389402	3.93546396970538e-05	0
"235"	"ASV1142"	"Actinobacteria"	"Actinobacteria"	"Micromonosporaceae"	NA	0.000529205889179029	0	0.00044045610919676	0.000154789645918685	0.000166378026464335	7.65431090790333e-06
"236"	"ASV1143"	"Actinobacteria"	"Thermoleophilia"	"67-14"	NA	0.000448339637963143	0.000103023931398469	0.000579921933025193	8.42019090899021e-05	6.1381816828081e-05	7.80063653194101e-06
"237"	"ASV1145"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadaceae"	"Altererythrobacter"	0.000467674544774054	0.000176040239942538	0.000276008559478675	0.000436079129707725	9.61558276737444e-05	0
"238"	"ASV1146"	"Bacteroidetes"	"Bacteroidia"	"Microscillaceae"	NA	0.000102262592405944	0.000540820670984612	0.000448949422429008	0.000500303942563553	8.59026579714087e-06	0
"239"	"ASV11462"	"Planctomycetes"	"Planctomycetacia"	"Gemmataceae"	"Fimbriiglobus"	2.35290158260561e-05	1.03805202123558e-05	0	0	0	0
"240"	"ASV1147"	"Proteobacteria"	"Deltaproteobacteria"	"Archangiaceae"	"Anaeromyxobacter"	0.000378184207987682	0.000439544521335299	5.15833768288489e-05	0.000586094875367495	3.04759029937495e-05	0
"241"	"ASV1148"	"Bacteroidetes"	"Bacteroidia"	"Saprospiraceae"	NA	0.000168083678823376	0.00048122019083107	8.25339182660259e-05	0.000418003000896937	4.45973958906439e-05	0
"242"	"ASV11489"	"Entotheonellaeota"	"Entotheonellia"	"Entotheonellaceae"	"Candidatus_Entotheonella"	2.5394388668875e-05	1.26182965299685e-05	0	4.25905866285434e-06	8.73897796404285e-06	0
"243"	"ASV1149"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiaceae"	NA	0	0	0	0	0.000816444412988615	0.000371819344741109
"244"	"ASV115"	"Proteobacteria"	"Alphaproteobacteria"	"Hyphomicrobiaceae"	"Pedomicrobium"	0.00338432594721226	0.00268980914796669	0.00166818604788663	0.00300982595483025	0.000497848785731438	0
"245"	"ASV1150"	"Proteobacteria"	"Deltaproteobacteria"	"Bdellovibrionaceae"	"Bdellovibrio"	0	0	0	0	0.000309224757215226	0.000830122607800461
"246"	"ASV1153"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadaceae"	"Altererythrobacter"	0.000766685450388216	0.000160645429628576	0.000123095705183507	0.000139594114766187	7.5082854647085e-05	0
"247"	"ASV1154"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiaceae"	NA	0.000246797389250754	0.000483749871628183	0.00035497312553504	0.000359710967672769	2.51179507569651e-05	0
"248"	"ASV11544"	"Acidobacteria"	"Acidobacteriia"	"Solibacteraceae_(Subgroup_3)"	"Bryobacter"	1.08775037682781e-05	3.21138113474152e-06	0	2.82478696752003e-05	0	0
"249"	"ASV11548"	"Proteobacteria"	"Deltaproteobacteria"	"Oligoflexaceae"	"Silvanigrella"	0	1.85899731317616e-05	1.60567767626327e-05	1.30978183714569e-05	0	0
"250"	"ASV1155"	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacteraceae"	"Conexibacter"	0.000320900246623665	0.000621681655728302	5.99126093949311e-05	0.000632147617703531	7.84697765808521e-07	0
"251"	"ASV11556"	"Proteobacteria"	"Deltaproteobacteria"	"Haliangiaceae"	"Haliangium"	2.6443303178084e-05	0	0	0	0	0
"252"	"ASV11558"	"Gemmatimonadetes"	"Gemmatimonadetes"	"Gemmatimonadaceae"	NA	3.32446808510638e-06	7.88059325105994e-06	9.82005566334885e-06	6.80939151277442e-06	0	0
"253"	"ASV11566"	"Proteobacteria"	"Deltaproteobacteria"	"Bdellovibrionaceae"	"OM27_clade"	7.63124169599435e-06	1.9688486562996e-05	8.18192677830088e-06	0	0	0
"254"	"ASV1157"	"Dependentiae"	"Babeliae"	"Vermiphilaceae"	NA	1.94447452457689e-05	0.000986894257507853	0.000193037734538587	0.000300954304027856	6.39756772117576e-05	0
"255"	"ASV11571"	"Chlamydiae"	"Chlamydiae"	"Parachlamydiaceae"	NA	0	1.55669639252579e-05	0	2.31327716522833e-05	0	0
"256"	"ASV11575"	"Proteobacteria"	"Gammaproteobacteria"	"Nitrosomonadaceae"	"MND1"	1.83873775652803e-05	5.58328587540339e-06	0	1.58977734875048e-05	0	0
"257"	"ASV1158"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadaceae"	"Stenotrophomonas"	1.07405617313786e-05	0	4.9255302874381e-05	0	0.000576321104494015	0.000534153780107925
"258"	"ASV11582"	"Planctomycetes"	"Phycisphaerae"	"Phycisphaeraceae"	"SM1A02"	1.65711559145509e-05	0	1.91051569110457e-05	0	0	0
"259"	"ASV1159"	"Proteobacteria"	"Deltaproteobacteria"	"Haliangiaceae"	"Haliangium"	0.000733228857616425	2.33691660546171e-05	0.000265596072533389	7.64538279578154e-05	2.49846475915457e-05	0
"260"	"ASV1160"	"Gemmatimonadetes"	"Longimicrobia"	"Longimicrobiaceae"	NA	0.000186599377269755	0.000755499597860865	5.7728486778016e-05	0.000415240194448507	7.86379900129753e-06	0
"261"	"ASV11603"	"Planctomycetes"	"Planctomycetacia"	"Pirellulaceae"	"Pirellula"	2.01099075765104e-05	7.81660022556475e-06	5.27840043353262e-06	0	0	0
"262"	"ASV11604"	"Acidobacteria"	"Acidobacteriia"	"Solibacteraceae_(Subgroup_3)"	NA	1.97574078488995e-05	1.17008330993167e-05	1.11158044507681e-05	0	0	0
"263"	"ASV1161"	"Actinobacteria"	"Actinobacteria"	"Nakamurellaceae"	"Nakamurella"	2.53158983841853e-05	1.45998722511178e-05	0.00124962401337653	1.48190367626104e-05	2.86968383441862e-05	0
"264"	"ASV1162"	"Actinobacteria"	"Actinobacteria"	"Microbacteriaceae"	"Leifsonia"	4.28603956550274e-05	0.000610141441308259	0.000374314592777875	0.000626373623966869	7.68994155644417e-05	9.55082427896299e-05
"265"	"ASV11632"	"Proteobacteria"	"Deltaproteobacteria"	"Nannocystaceae"	"Nannocystis"	3.33535436181415e-05	0	6.27985876597635e-06	0	0	0
"266"	"ASV1164"	"Proteobacteria"	"Gammaproteobacteria"	"Unknown_Family"	"Acidibacter"	0.000741969508633448	0	0.000387701887665029	0	6.45349249689443e-05	0
"267"	"ASV11644"	"Entotheonellaeota"	"Entotheonellia"	"Entotheonellaceae"	"Candidatus_Entotheonella"	9.5007363070638e-06	1.230012300123e-05	9.76869429563801e-06	5.04687283142183e-06	0	0
"268"	"ASV1166"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiaceae"	"Massilia"	0	0	0	0	0.00086434308825035	0.000291419436256675
"269"	"ASV1167"	"Proteobacteria"	"Deltaproteobacteria"	"Oligoflexaceae"	"Oligoflexus"	0	0	0	0	0.000752468277923839	0.000567043646301637
"270"	"ASV1168"	"Verrucomicrobia"	"Verrucomicrobiae"	"Pedosphaeraceae"	NA	0	0	0	2.01475404350138e-05	0.000897960676043558	0.000495078109063606
"271"	"ASV1169"	"Actinobacteria"	"Actinobacteria"	"Micromonosporaceae"	"Virgisporangium"	0.000527946704897875	0.000112314409144574	0.000499462887292018	0.000207063950963622	6.53368755060955e-05	0
"272"	"ASV117"	"Acidobacteria"	"Blastocatellia_(Subgroup_4)"	"Pyrinomonadaceae"	"RB41"	0.00196090547638853	0.00428579466817918	0.000656411929176291	0.00448188296309638	0.00037004492160558	0
"273"	"ASV1170"	"Bacteroidetes"	"Bacteroidia"	"Crocinitomicaceae"	"Fluviicola"	0.000123931842798281	8.914366389972e-05	0.000427848283889514	2.19518568743849e-05	0.000797977158733993	0.000347920827651329
"274"	"ASV1171"	"Bacteroidetes"	"Bacteroidia"	"Chitinophagaceae"	NA	0.000305859973082816	0.000386703066727751	0.000125009641761841	0.000218975868485721	3.08704077257111e-05	0
"275"	"ASV1172"	"Bacteroidetes"	"Bacteroidia"	"Chitinophagaceae"	"Ferruginibacter"	0.000394410501296033	0.00018850368974239	0.000205199675324368	4.16705460969272e-05	5.87454258981352e-05	0
"276"	"ASV1173"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadaceae"	"Arenimonas"	0.000341005766139801	0.000519881584310834	0.00022733736019067	0.000243348569910858	0	0
"277"	"ASV1174"	"Acidobacteria"	"Thermoanaerobaculia"	"Thermoanaerobaculaceae"	"Subgroup_10"	0.00045754468467783	0.000482237949428123	0.000165347381844704	0.000233509111614679	7.47451398037358e-05	0
"278"	"ASV1175"	"Proteobacteria"	"Alphaproteobacteria"	"Xanthobacteraceae"	"Pseudorhodoplanes"	0	0	2.20951252425349e-05	0	0.000492390104558181	0.000691828019635231
"279"	"ASV11751"	"Chloroflexi"	"Anaerolineae"	"Anaerolineaceae"	NA	2.18113954816547e-06	5.71118535652075e-06	0	2.91232957242843e-05	0	0
"280"	"ASV1177"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadaceae"	"Altererythrobacter"	0.000766215174039885	1.84654415247638e-05	0.000401891804111586	2.57103777368697e-05	9.94833151140418e-05	0
