# command:    ssu-cmsearch --hmm-cW 1.5 --no-null3 --noalign -T -1 --tab ssu_aln/ssu_aln.1/ssu_aln.1.tab --viterbi /home/be68/anaconda3/share/ssu-align-0.1.1/ssu-align-0p1.cm ssu_aln/DADA2seqs.fasta.1
# date:       Fri Oct  5 13:25:03 2018
# num seqs:   3959
# dbsize(Mb): 2.004190
#
# Pre-search info for CM 1: archaea
#
# rnd  mod  alg  cfg   beta  bit sc cut
# ---  ---  ---  ---  -----  ----------
#   1  hmm  vit  loc      -       -1.00
#
# CM: archaea
#                                    target coord   query coord                         
#                          ----------------------  ------------                         
# model name  target name       start        stop  start   stop    bit sc   E-value  GC%
# ----------  -----------  ----------  ----------  -----  -----  --------  --------  ---
  archaea     ASV358               27         253      1   1508    134.18         -   59
  archaea     ASV359               11         251      1   1508    106.53         -   61
  archaea     ASV360               11         250      1   1508     87.09         -   50
  archaea     ASV361               27         250      1   1508     74.21         -   58
  archaea     ASV362               27         250      1   1508    127.73         -   58
  archaea     ASV363                1         253      1   1508    251.02         -   57
  archaea     ASV364               11         253      1   1508    109.03         -   53
  archaea     ASV365               30         249      1   1508    100.81         -   56
  archaea     ASV366               27         253      1   1508    124.65         -   55
  archaea     ASV367               27         253      1   1508    132.40         -   61
  archaea     ASV368               27         250      1   1508     64.40         -   55
  archaea     ASV368              164         155      1   1508      0.79         -   40
  archaea     ASV369               11         250      1   1508    101.78         -   53
  archaea     ASV370               30         250      1   1508    116.12         -   55
  archaea     ASV370              164         155      1   1508      0.79         -   40
  archaea     ASV371               27         254      1   1508     42.46         -   47
  archaea     ASV372               30         250      1   1508     93.54         -   62
